,input,input,input,output
,ddx,ddy,CTE2,acc_nlcr
0,92.02811896801,81.8099011480808,2.80768222808838E-05,0.001451968
1,92.02811896801,81.8099011480808,2.53354796469212E-05,0.001511666
2,139.29193675518,81.8099011480808,2.80768222808838E-05,0.001407045
3,92.02811896801,30.4127796366811,2.80768222808838E-05,0.001352593
4,139.29193675518,30.4127796366811,2.53354796469212E-05,0.001448776
5,74.5904091000557,128.11036080122,3.070495480299E-05,0.001504436
6,74.5904091000557,128.11036080122,3.58954823613167E-05,0.001438335
7,29.8729810863733,128.11036080122,3.070495480299E-05,0.001511476
8,74.5904091000557,101.728376448154,3.070495480299E-05,0.001470156
9,29.8729810863733,101.728376448154,3.58954823613167E-05,0.001561011
10,129.50488448143,36.4967384189367,3.42340220212936E-05,0.001231264
11,129.50488448143,36.4967384189367,2.2886270403862E-05,0.001442799
12,63.7642613053322,36.4967384189367,3.42340220212936E-05,0.001245739
13,129.50488448143,134.337787032127,3.42340220212936E-05,0.001273411
14,63.7642613053322,134.337787032127,2.2886270403862E-05,0.001838511
15,16.8007632996887,83.5830014944077,2.09826956689358E-05,0.002240225
16,16.8007632996887,83.5830014944077,2.98572233319283E-05,0.001957994
17,84.8491382598877,83.5830014944077,2.09826956689358E-05,0.001651009
18,16.8007632996887,63.0213324725628,2.09826956689358E-05,0.001849726
19,84.8491382598877,63.0213324725628,2.98572233319283E-05,0.001343867
20,126.254290938377,132.346656620502,2.3437312528491E-05,0.001441885
21,126.254290938377,132.346656620502,3.12182140350342E-05,0.001295993
22,102.787938714027,132.346656620502,2.3437312528491E-05,0.001439203
23,126.254290938377,39.8884252458811,2.3437312528491E-05,0.001431634
24,102.787938714027,39.8884252458811,3.12182140350342E-05,0.001316411
25,44.3948148190975,54.1354012489319,3.56282128095627E-05,0.001481048
26,44.3948148190975,54.1354012489319,2.15876026898622E-05,0.001773235
27,50.2063354849815,54.1354012489319,3.56282128095627E-05,0.001453244
28,44.3948148190975,95.4570662975311,3.56282128095627E-05,0.001525296
29,50.2063354849815,95.4570662975311,2.15876026898622E-05,0.001783073
30,103.246198892593,110.47169983387,3.03747859597206E-05,0.001356362
31,103.246198892593,110.47169983387,3.40617747306824E-05,0.001311524
32,43.4904617071152,110.47169983387,3.03747859597206E-05,0.001568037
33,103.246198892593,125.350308120251,3.03747859597206E-05,0.001323226
34,43.4904617071152,125.350308120251,3.40617747306824E-05,0.001527313
35,55.2157652378082,33.0462450906634,2.4561226606369E-05,0.001543304
36,55.2157652378082,33.0462450906634,2.72233384251594E-05,0.001481714
37,121.420533657074,33.0462450906634,2.4561226606369E-05,0.001456456
38,55.2157652378082,69.7810356318951,2.4561226606369E-05,0.00165592
39,121.420533657074,69.7810356318951,2.72233384251594E-05,0.001431112
40,142.224124670029,99.869955778122,2.55689077079296E-05,0.001208085
41,142.224124670029,99.869955778122,2.00048364754766E-05,0.001331924
42,17.5801320374012,99.869955778122,2.55689077079296E-05,0.00180007
43,142.224124670029,55.9386876225472,2.55689077079296E-05,0.001395668
44,17.5801320374012,55.9386876225472,2.00048364754766E-05,0.001868897
45,27.4411437660456,20.2061957493424,2.92493603229523E-05,0.001696586
46,27.4411437660456,20.2061957493424,3.26888384819031E-05,0.001633103
47,135.159234404564,20.2061957493424,2.92493603229523E-05,0.001467183
48,27.4411437660456,142.879549860954,2.92493603229523E-05,0.001559819
49,135.159234404564,142.879549860954,3.26888384819031E-05,0.001299307
50,86.2756794691086,143.439602553844,3.67437346577644E-05,0.001262846
51,86.2756794691086,143.439602553844,2.81836755871773E-05,0.001371742
52,89.0492224693298,143.439602553844,3.67437346577644E-05,0.001227232
53,86.2756794691086,109.295603334904,3.67437346577644E-05,0.001351543
54,89.0492224693298,109.295603334904,2.81836755871773E-05,0.001447341
55,71.2024754285812,66.4842431247234,2.24364596605301E-05,0.001647923
56,71.2024754285812,66.4842431247234,3.30307025909424E-05,0.001427102
57,76.1166825890541,66.4842431247234,2.24364596605301E-05,0.001633305
58,71.2024754285812,22.3553660139441,2.24364596605301E-05,0.001396585
59,76.1166825890541,22.3553660139441,3.30307025909424E-05,0.001196572
60,107.52280831337,48.8446880877018,2.17099307924509E-05,0.001516138
61,107.52280831337,48.8446880877018,3.651153165102E-05,0.00123229
62,62.2448453307152,48.8446880877018,2.17099307924509E-05,0.001563975
63,107.52280831337,76.8584352731705,2.17099307924509E-05,0.001576646
64,62.2448453307152,76.8584352731705,3.651153165102E-05,0.00142549
65,58.0482828617096,94.66921210289,3.28276323676109E-05,0.001491006
66,58.0482828617096,94.66921210289,2.47569941282272E-05,0.001655569
67,106.66518509388,94.66921210289,3.28276323676109E-05,0.00132336
68,58.0482828617096,116.802346408367,3.28276323676109E-05,0.001520304
69,106.66518509388,116.802346408367,2.47569941282272E-05,0.001447177
70,112.947892546654,68.9765852689743,3.21044845581055E-05,0.001358666
71,112.947892546654,68.9765852689743,2.8735215485096E-05,0.001410823
72,117.475781440735,68.9765852689743,3.21044845581055E-05,0.001353357
73,112.947892546654,87.8874552249908,3.21044845581055E-05,0.001326988
74,117.475781440735,87.8874552249908,2.8735215485096E-05,0.001366484
75,32.3103402554989,117.509510815144,2.73594577610493E-05,0.001590454
76,32.3103402554989,117.509510815144,2.40207783132792E-05,0.001663023
